tag,mark,title,url,subscribe
translate,cache,TransAnywhere by Song,https://github.com/verlane/trans-anywhere),""
filterpipe,cache,Unicode Hotstrings,https://github.com/dspinellis/unicode-hotstrings),""
window,cache,VD.ahk: Virtual Desktop,https://github.com/FuPeiJiang/VD.ahk),""
window,cache,VirtualDesktopAccessor.dll,https://github.com/Ciantic/VirtualDesktopAccessor),""
ocr,cache,Vis2,https://github.com/iseahound/Vis2),""
process,cache,WinExeCommander,https://github.com/XMCQCX/WinExeCommander),""
window,cache,Windows AHK Script,https://github.com/arlbibek/windows-ahk),""
filterpipe,cache,a2,https://github.com/ewerybody/a2),""
workflow,cache,ahk,https://github.com/Tomshiii/ahk),""
window,cache,ahk-resize-windows,https://github.com/IsacEkeroth/ahk-resize-windows),""
window,cache,ahk-scripts,https://github.com/basghar/ahk-scripts),""
input,cache,ahk_RegExHotstring,https://github.com/8LWXpg/RegExHotstring),""
manage,cache,ahkpm,https://github.com/joshuacc/ahkpm),""
record,cache,autohotkey-game-record-playback,https://github.com/kostiantyn-dvornik/autohotkey-game-record-playback),""
filterpipe,cache,betterletter,https://github.com/alexpovel/betterletter),""
keyboard,cache,capsicain,https://github.com/cajhin/capsicain),""
paste,cache,copyWaste,https://github.com/MuhamKAldin/copyWaste),""
window,cache,desktop.ahk,https://github.com/TheCrether/ahkscripts#desktopahk),""
development,cache,eAutocomplete,https://github.com/A-AhkUser/eAutocomplete),""
input,cache,in-line calculator,https://github.com/davebrny/in-line-calculator),""
"ime,suggest",cache,shortcut_suggest,https://github.com/sgriffin53/shortcut_suggest),""
input,cache,vimmer-ahk,https://github.com/koirand/vimmer-ahk),""
input,cache,wincoding_ANSI,https://github.com/su-pull/wincoding),""
window,cache,windows-desktop-switcher,https://github.com/pmb6tz/windows-desktop-switcher),""
window,cache,「見苦窓経営」笑,https://github.com/imawizard/MiguruWM),""
ime,cache,玉兔毫,https://github.com/amorphobia/rabbit),""
