tag,mark,title,url,subscribe
shell,cache,ShellRunner (Linux),https://github.com/phughes3866/ShellRunner,""
view,mark,Show Unicode Name,https://github.com/ned-martin/sublime-text-show-unicode-name,""
search,mark,Simple Fuzzy,https://github.com/ukyouz/SublimeText-SimpleFuzzy,""
edit,mark,SortBy,https://github.com/Doi9t/SortBy,""
search,mark,StickySearch,https://github.com/vim-zz/StickySearch,""
syntax,cache,StyLua,https://github.com/JohnnyMorganz/StyLua,""
lsp,cache,StyleLint-Formatter,https://github.com/LetsZiggy/StyleLint-Formatter,""
snippet,cache,Sublime Text Snippets for Hugo,https://github.com/regisphilibert/Sublime-Hugo-Snippets,""
lint,later,SublimeLint-contrib-LanguageTool,https://github.com/GiovanH/sublimelint-contrib-languagetool,""
lint,cache,SublimeLinter,https://github.com/SublimeLinter/SublimeLinter,""
lint,cache,SublimeLinter-contrib-staticcheck,https://github.com/j616/SublimeLinter-contrib-remark-lint,""
lint,cache,SublimeLinter-contrib-write-good,https://github.com/ckaznocha/SublimeLinter-contrib-write-good,""
"lint,css",later,SublimeLinter-stylelint,https://github.com/SublimeLinter/SublimeLinter-stylelint,""
edit,cache,TabNav,https://github.com/mitchvm/tabnav,""
lsp,cache,Tabnine,https://tabnine.com,""
run,cache,Taskfile,https://github.com/biozz/sublime-taskfile,""
terminal,mark,Terminal,https://github.com/wbond/sublime_terminal,""
terminal,cache,Terminus,https://github.com/randy3k/Terminus,""
highlight,mark,Text Marker,https://github.com/Kronuz/TextMarker,""
repo,cache,ToggleSidebarFocus,https://github.com/educbraga/ToggleSidebarFocus,""
edit,mark,TrailingSpaces,https://github.com/SublimeText/TrailingSpaces,""
edit,cache,Trimmer,https://github.com/jonlabelle/Trimmer,""
editor,mark,UnicodeMath,https://github.com/mvoidex/UnicodeMath,""
bookmark,cache,ViewBookmarks,https://github.com/ibensw/LsBookmarks,""
config,cache,WindowsContextMenu,https://github.com/jfcherng-sublime/ST-WindowsContextMenu,""
config,cache,Working with AutoHotKey in Sublime Text,https://gist.github.com/AWMooreCO/d0308bab265cc8c5e122,""
document,cache,Zeal,https://github.com/SublimeText/Zeal,""
ssh,cache,\,https://github.com/HorlogeSkynet/SSHubl,""
syntax,cache,chuck,https://chuck.stanford.edu,""
config,cache,editorconfig,https://editorconfig.org,""
syntax,cache,hum,https://github.com/crbulakites/hum,""
run,cache,mask,https://github.com/jacobdeichert/mask,""
edit,cache,multiAlign,https://github.com/shwk86/multiAlign,""
lsp,mark,quick-lint-js,https://github.com/quick-lint/quick-lint-js,""
syntax,mark,rainbow_csv,https://github.com/mechatroner/sublime_rainbow_csv,""
syntax,mark,reStructuredText Improved,https://github.com/adamchainz/sublime-rst-improved,""
sftp,cache,sFTP,https://codexns.io/products/sftp_for_sublime,""
repo,cache,sublime-caser,https://github.com/mitranim/sublime-caser,""
