tag,mark,title,url,subscribe
generate,later,Yochimu,https://github.com/ernestohegi/japanese-text-parser),""
sound,cache,adjust-sound-volume,https://github.com/mnogu/adjust-sound-volume),""
textograph,cache,anki-add-on,https://github.com/textograph/anki-add-on),""
export,cache,anki-export-as-picture,https://github.com/hienstorfer/anki-export-as-picture),""
field,later,anki-field-autocomplete,https://github.com/AnKing-VIP/anki-field-autocomplete),""
sound,later,anki-forvo-dl,https://github.com/realmayus/anki_forvo_dl),""
stroke-diagram,cache,anki-kanji,https://github.com/bzhoek/anki-kanji),""
tui,cache,anki_helper,https://github.com/aramrw/anki_helper),""
"cli,add",cache,apy,https://github.com/lervag/apy),""
generate,later,dictpopup,https://github.com/Ajatt-Tools/dictpopup),""
tui,cache,donkey,https://github.com/takacs/donkey),""
koreader,cache,korvo-to-anki,https://github.com/Dankoy/korvo-to-anki),""
convert,cache,markdown-anki-decks,https://github.com/lukesmurray/markdown-anki-decks),""
tui,cache,memotica,https://github.com/dnlzrgz/memotica),""
generate,cache,ocr_to_anki_public,https://github.com/NeverConvex/ocr_to_anki_public),""
style,later,pin1yin1 → pīnyīn,https://github.com/maltevonehren/pinyin-numbers-to-tone-marks),""
web,cache,srf,https://github.com/ig3/srf),""
flow,cache,srs-toolbelt,https://github.com/balta2ar/srs-toolbelt),""
sound,cancel,vocab-tts,https://github.com/pkubowicz/vocab-tts),""
cli,cache,vocage,https://github.com/proycon/vocage),""
sound,cancel,voicevox-anki,https://github.com/0xspringtime/voicevox-anki),""
web,later,web,https://github.com/2anki/web),""
scrap,cache,web-scraping-for-sentence-mining,https://github.com/AtilioA/web-scraping-for-sentence-mining),""
"convert,dev",cache,yanki,https://github.com/kitschpatrol/yanki),""
