tag,mark,title,url,subscribe
lora,cache,Composable LoRA/LyCORIS with steps,https://github.com/a2569875/stable-diffusion-webui-composable-lora,""
action,cache,ControlNet Preprocessor in extras tab,https://github.com/light-and-ray/sd-webui-cn-in-extras-tab,""
action,mark,ControlNet for Stable Diffusion WebUI,https://github.com/Mikubill/sd-webui-controlnet,""
prompt,cancel,Cross Attention Control with Stable Diffusion,https://github.com/bloc97/CrossAttentionControl,""
img2txt,mark,Danbooru Prompt,https://github.com/EnsignMK/danbooru-prompt,""
metadata,cache,Dataset Tag Editor,https://github.com/toshiaki1729/stable-diffusion-webui-dataset-tag-editor,""
anime,cache,Deforum Stable Diffusion,https://github.com/deforum-art/sd-webui-deforum,""
modify,cache,Detail Daemon,https://github.com/muerrilla/sd-webui-detail-daemon,""
mask,cache,Detection Detailer,https://github.com/dustysys/ddetailer,""
video,cache,DiffSynth Studio,https://github.com/modelscope/DiffSynth-Studio,""
manager,cache,Diffusion Toolkit,https://github.com/RupertAvery/DiffusionToolkit,""
face,cache,FaceFuison extension for StableDiffusion Webui,https://github.com/diffus-me/sd-webui-facefusion,""
face,cache,FaceSwapLab for a1111/Vlad,https://github.com/glucauze/sd-webui-faceswaplab,""
video,cache,FastBlend,https://github.com/Artiprocher/sd-webui-fastblend,""
krita,cache,Generative AI for Krita,https://github.com/Acly/krita-ai-diffusion,""
metadata,cache,Hardware Info in metadata,https://github.com/light-and-ray/sd-webui-hardware-info-in-metadata,""
"edit,img2img",cache,Horizontal Tiling Script for StableDiffusion,https://xanthius.itch.io/horizontal-tiling-script-for-stablediffusion,""
prompt,cache,LCM Sampler,https://github.com/light-and-ray/sd-webui-lcm-sampler,""
lora,cache,LLuL - Local Latent upscaLer,https://github.com/hnmr293/sd-webui-llul,""
prompt,cache,Latent Couple extension (two shot diffusion port),https://github.com/ashen-sensored/stable-diffusion-webui-two-shot,""
theme,mark,Lobe Theme,https://github.com/lobehub/sd-webui-lobe-theme,""
merge,cache,Marge Board,https://github.com/bbc-mc/sdweb-merge-board,""
merge,cache,Merge Block Weighted - GUI,https://github.com/bbc-mc/sdweb-merge-block-weighted-gui#how-to-use,""
model,cache,Model Preset Manager,https://github.com/rifeWithKaiju/model_preset_manager,""
mov2mov,cache,Mov2mov,https://github.com/Scholar01/sd-webui-mov2mov,""
prompt,mark,NegPiP - Negative Prompt in Prompt,https://github.com/hako-mikan/sd-webui-negpip,""
prompt,cache,Negative Prompt Weight,https://github.com/muerrilla/stable-diffusion-NPW,""
prompt,mark,Neutral Prompt,https://github.com/ljleb/sd-webui-neutral-prompt,""
"node,prompt",cache,One Button Prompt,https://github.com/AIrjen/OneButtonPrompt,""
action,cache,Openpose Editor for ControlNet ...,https://github.com/huchenlei/sd-webui-openpose-editor,""
edit,cache,PBRemTools,https://github.com/mattyamonaca/PBRemTools,""
edit,cache,Photopea Stable Diffusion WebUI Extension,https://github.com/yankooliveira/sd-webui-photopea-embed,""
style,cache,Pixel,https://github.com/Leodotpy/sd-pixel,""
prompt,mark,Prompt Fusion,https://github.com/ljleb/prompt-fusion-extension,""
manager,cache,Prompt Gallery,https://github.com/dr413677671/PromptGallery-stable-diffusion-webui,""
require,mark,Python 3.10.6,https://python.org/downloads/release/python-3106/,""
face,cache,ReActor for Stable Diffusion,https://github.com/Navezjt/sd-webui-reactor,""
extension,cache,Readme browser,https://github.com/light-and-ray/sd-webui-readme-browser,""
prompt,mark,Regional Prompter,https://github.com/hako-mikan/sd-webui-regional-prompter,""
"edit,img2img",cache,Replacer,https://github.com/light-and-ray/sd-webui-replacer,""
prompt,cache,Rich-Text-to-Image for Stable Diffusion WebUI,https://github.com/songweige/sd-webui-rich-text,""
model,cache,SD Model Organizer,https://github.com/alexandersokol/sd-model-organizer,""
prompt,mark,SD WebUI Prompt Style,https://github.com/bandifiu/sd-webui-prompt-style,""
metadata,mark,SD WebUI Tag Autocomplete,https://github.com/DominikDoom/a1111-sd-webui-tagcomplete,""
color,cache,SD Webui Diffusion Color Grading,https://github.com/Haoming02/sd-webui-diffusion-cg,""
diff,cache,SD Webui Image Comparison,https://github.com/Haoming02/sd-webui-image-comparison,""
zoom,cache,SD Webui Mosaic Outpaint,https://github.com/Haoming02/sd-webui-mosaic-outpaint,""
edit,cache,SD Webui Old Photo Restoration,https://github.com/Haoming02/sd-webui-old-photo-restoration,""
"prompt,format",cache,SD Webui Prompt Format,https://github.com/Haoming02/sd-webui-prompt-format,""
modify,cache,SD Webui ReSharpen,https://github.com/Haoming02/sd-webui-resharpen,""
tab,cache,SD Webui Tabs Extension,https://github.com/Haoming02/sd-webui-tabs-extension,""
edit,mark,SD Webui Vectorscope CC,https://github.com/Haoming02/sd-webui-vectorscope-cc,""
segment-anything,cache,Segment Anything for Stable Diffusion WebUI,https://github.com/continue-revolution/sd-webui-segment-anything,""
segment-anything,cache,Segment Anything preprocessor for ControlNet,https://github.com/light-and-ray/sd-webui-cn-sam-preprocessor,""
theme,cache,Stability Matrix,https://github.com/LykosAI/StabilityMatrix,""
"node,prompt",cache,Stable Diffusion Dynamic Prompts extension,https://github.com/adieyal/sd-dynamic-prompts,""
prompt,cache,Stable Diffusion Web UI Temporal Extension,https://github.com/Iniquitatis/sd-webui-temporal,""
edit,cache,Stable Diffusion WebUI Smart Pre-Processing Extension,https://github.com/d8ahazard/sd_smartprocess,""
manager,later,Stable Diffusion webui Infinite Image Browsing,https://github.com/zanllp/sd-webui-infinite-image-browsing,""
"edit,img2img",cache,StableSR for Stable Diffusion WebUI,https://github.com/pkuliyi2015/sd-webui-stablesr,""
image,cache,StoryMaker,https://github.com/RedAIGC/StoryMaker,""
style,cache,Style Editor,https://github.com/chrisgoringe/Styles-Editor,""
style,cache,StylePile,https://github.com/some9000/StylePile,""
merge,cache,SuperMerger,https://github.com/hako-mikan/sd-webui-supermerger,""
info,mark,System Info tab extensions for SD Automatic WebUI,https://github.com/vladmandic/sd-extension-system-info,""
"edit,img2img",cache,Topaz Photo AI integration,https://github.com/light-and-ray/sd-webui-topaz-photo-ai-integration,""
info,cache,VRAM Estimator for stable-diffusion-webui,https://github.com/space-nuko/a1111-stable-diffusion-webui-vram-estimator,""
video,cache,VideoCrafter1,https://github.com/AILab-CVC/VideoCrafter,""
lora,cache,Weight Helper,https://github.com/nihedon/sd-webui-weight-helper,""
edit,cache,auto-sd-paint-ext,https://github.com/Interpause/auto-sd-paint-ext,""
sequence,cache,batch Checkpoints with Prompt,https://github.com/h43lb1t0/SD-WebUI-BatchCheckpointPrompt,""
data,cache,db-storage1111,https://github.com/takoyaro/db-storage1111,""
"mask,img2img",cache,depthmap2mask,https://github.com/Extraltodeus/depthmap2mask,""
sequence,cache,embedding-merge,https://github.com/klimaleksus/stable-diffusion-webui-embedding-merge,""
gif2gif,cache,gif2gif,https://github.com/LonicaMewinsky/gif2gif,""
style,cache,img2tiles,https://github.com/arcanite24/img2tiles,""
merge,cache,multi-subject-render,https://github.com/Extraltodeus/multi-subject-render,""
edit,cache,openOutpaint,https://github.com/zero01101/openOutpaint,""
face,cache,roop for StableDiffusion,https://github.com/s0md3v/sd-webui-roop,""
edit,cache,sd-forge-layerdiffuse,https://github.com/layerdiffusion/sd-forge-layerdiffuse,""
model,cache,sd-model-downloader,https://github.com/Iyashinouta/sd-model-downloader,""
model,cache,sd-model-preview-xd,https://github.com/CurtisDS/sd-model-preview-xd,""
modify,cache,sd-webui-Stable-Makeup,https://github.com/kigy1/sd-webui-Stable-Makeup,""
node,later,sd-webui-comfyui,https://github.com/ModelSurge/sd-webui-comfyui,""
export,cache,sd-webui-compress,https://github.com/injet-zhou/sd-webui-compress,""
action,cache,sd-webui-densediff,https://github.com/uiyo/sd-webui-densediff,""
preset,cache,sd-webui-lightdiffusionflow,https://github.com/Tencent/LightDiffusionFlow,""
edit,cache,sd-webui-miniPaint,https://github.com/ye7iaserag/sd-webui-miniPaint,""
model,cache,sd-webui-modal-overlay,https://github.com/luminouspear/sd-webui-modal-info,""
"edit,img2img",cache,sd-webui-pixelart,https://github.com/mrreplicart/sd-webui-pixelart,""
prompt,mark,sd-webui-prompt-history,https://github.com/namkazt/sd-webui-prompt-history,""
sequence,cache,sd-webui-samplers-scheduler Seniorious,https://github.com/Carzit/sd-webui-samplers-scheduler-for-v1.6,""
model,cache,stable-diffusion-model-toolkit,https://github.com/arenasys/stable-diffusion-webui-model-toolkit,""
edit,cache,stable-diffusion-webui-embedding-editor,https://github.com/CodeExplode/stable-diffusion-webui-embedding-editor,""
manager,cache,stable-diffusion-webui-images-browser,https://github.com/AlUlkesh/stable-diffusion-webui-images-browser,""
style,cache,stable-diffusion-webui-inspiration,https://github.com/yfszzx/stable-diffusion-webui-inspiration,""
prompt,cache,stable-diffusion-webui-prompt-utilities,https://github.com/hallatore/stable-diffusion-webui-prompt-utilities,""
