tag,mark,title,url,subscribe
jump,mark,wd,https://github.com/mfaerevaag/wd,""
ssh,cache,xxh,https://github.com/xxh/xxh,""
jump,cache,z.lua,https://github.com/skywind3000/z.lua,""
git,cache,zeno.zsh,https://github.com/yuki-yano/zeno.zsh,""
manage,mark,zinit,https://github.com/zdharma-continuum/zinit,""
jump,mark,zoxide,https://github.com/ajeetdsouza/zoxide,release
manage,cache,zplug,https://github.com/zplug/zplug,""
command,cache,zsh-abbr,https://github.com/olets/zsh-abbr,""
device,cache,zsh-airpods-battery,https://github.com/A-delta/zsh-airpods-battery,""
clear,cache,zsh-allclear,https://github.com/givensuman/zsh-allclear,""
start,cache,zsh-async,https://github.com/mafredri/zsh-async,""
zsh,cache,zsh-auto-source-file,https://github.com/maximux13/zsh-auto-source-file,""
sugges,mark,zsh-autosuggestions,https://github.com/zsh-users/zsh-autosuggestions,""
banner,cache,zsh-banner,https://github.com/drkhsh/zsh-banner,""
cd,cache,zsh-bd,https://github.com/Tarrasch/zsh-bd,""
dotfiles,mark,zsh-chezmoi,https://github.com/mass8326/zsh-chezmoi,""
complete,mark,zsh-completions,https://github.com/zsh-users/zsh-completions,""
skim,cache,zsh-git-switch-branch-skim,https://github.com/okhiroyuki/zsh-git-switch-branch-skim,""
help,extra,zsh-help,https://github.com/Freed-Wu/zsh-help,""
history,mark,zsh-history-on-success,https://github.com/nyoungstudios/zsh-history-on-success,""
ls,cache,zsh-lsd,https://github.com/wintermi/zsh-lsd,""
version,cache,zsh-mise,https://github.com/wintermi/zsh-mise,""
neovim,cache,zsh-nvim-switcher,https://github.com/dacarey/zsh-nvim-switcher,""
network,mark,zsh-proxy,https://github.com/SukkaW/zsh-proxy,""
skim,cache,zsh-select-history-skim,https://github.com/okhiroyuki/zsh-select-history-skim,""
color,cache,zsh-shellcolors,https://github.com/SaltedBlowfish/zsh-shellcolor,""
filterpipe,extra,zsh-snr,https://github.com/raisedadead/zsh-snr,""
ssh,mark,zsh-ssh,https://github.com/sunlei/zsh-ssh,""
ssh,cache,zsh-ssh-agent,https://github.com/twfksh/zsh-ssh-agent,""
highlight,cache,zsh-syntax-highlighting,https://github.com/zsh-users/zsh-syntax-highlighting,""
network,cache,zsh-tailscale-plugin,https://github.com/HeroesLament/zsh-tailscale-plugin,""
touch,mark,zsh-touchplus,https://github.com/raisedadead/zsh-touchplus,""
highlight,cache,zsh-url-highlighter,https://github.com/ascii-soup/zsh-url-highlighter,""
env,extra,zsh-uv-env,https://github.com/matthiasha/zsh-uv-env,""
manage,cache,zsh_unplugged,https://github.com/mattmc3/zsh_unplugged,""
clipboard,cache,zshcp: Zsh Clipboard Manager Plugin,https://github.com/soup-ms/zshcp,
backup,cache,zshrc-sync,https://github.com/Skylor-Tang/zshrc-sync,""
