tag,mark,title,url,subscribe
pdf,cache,MkDocs PDF Generate,https://github.com/iSOLveIT/mkdocs-pdf-generate,""
pdf,cache,MkDocs PDF with JS Plugin,https://github.com/smaxtec/mkdocs-pdf-with-js-plugin,""
field,later,MkDocs Placeholder Plugin,https://github.com/six-two/mkdocs-placeholder-plugin,""
field,cache,MkDocs Plugin : run-shell-cmd,https://github.com/seapagan/mkdocs-run-shell-cmd-plugin,""
"codeblock,latex",cache,MkDocs Pseudocode Plugin,https://github.com/JulesTopart/mkdocs-pseudocode,""
class,cache,MkDocs Quiz Plugin,https://github.com/skyface753/mkdocs-quiz,""
feed,cache,MkDocs RSS plugin,https://github.com/Guts/mkdocs-rss-plugin,""
index,cache,MkDocs Remove Sections Plugin,https://github.com/six-two/mkdocs-remove-sections-plugin,""
image,cache,MkDocs Resize Images Plugin,https://github.com/JakubAndrysek/mkdocs-resize-images,""
link,mark,MkDocs Site URLs Plugin,https://github.com/OctoPrint/mkdocs-site-urls,""
vercel,cache,MkDocs Vercel Password Protection Plugin,https://github.com/six-two/mkdocs-vercel-pw-plugin,""
video,mark,MkDocs Video,https://github.com/soulless-viewer/mkdocs-video,""
translate,cache,MkDocs static i18n plugin,https://github.com/ultrabug/mkdocs-static-i18n,""
debug,cache,MkDocs-Test,https://github.com/fralau/mkdocs-test,""
dev,cache,MkNodes,https://github.com/phil65/mkdocs_mknodes,""
"generate,graph-data",cache,MkRefs,https://github.com/DerwenAI/mkrefs,""
synax,cache,Mkdocs Plotly Plugin,https://github.com/haoda-li/mkdocs-plotly-plugin,""
index,cache,Mkdocs Plugin for Enhanced Referencing and Enumeration,https://github.com/raphael-mammeri/mkdocs-enumerate-and-reference,""
image,cache,Mkdocs Plugin to inline SVGs,https://github.com/temperlang/svg-inline-mkdocs-plugin,""
quiz,later,Mkdocs Quiz,https://github.com/bdallard/mkdocs_quiz,""
field,cache,Mkdocs-Macros,https://github.com/fralau/mkdocs_macros_plugin,""
generate,cache,Mkdocs-Typedoc Plugin,https://github.com/JakubAndrysek/mkdocs-typedoc,""
pdf,cache,PDF Generate Plugin for MkDocs,https://github.com/orzih/mkdocs-with-pdf,""
toc,cache,PageListPlugin for MkDocs,https://github.com/alanpt/mkdocs-pagelist-plugin,""
metadata,cache,Tags,https://github.com/jldiaz/mkdocs-plugin-tags,""
code2svg,cache,Termage,https://github.com/bczsalba/Termage,""
admonition,cache,markdown-callouts,https://github.com/oprypin/markdown-callouts,""
synax,cache,markdown-lilypond,https://github.com/uliska/markdown-lilypond,""
image,cache,markdown_captions,https://github.com/Evidlo/markdown_captions,""
render,cache,mdformat-mkdocs,https://github.com/KyleKing/mdformat-mkdocs,""
dev,cache,mkdocs + iolanta,https://github.com/iolanta-tech/mkdocs-iolanta,""
ai,cache,mkdocs-ai-summary,https://github.com/AIboy996/mkdocs-ai-summary,""
video,mark,mkdocs-asciinema-player,https://github.com/pa-decarvalho/mkdocs-asciinema-player,""
metadata,mark,mkdocs-auto-tag-plugin,https://github.com/six-two/mkdocs-auto-tag-plugin,""
generate,cache,mkdocs-autoapi,https://github.com/jcayers20/mkdocs-autoapi,""
index,cache,mkdocs-breadcrumbs,https://github.com/mihaigalos/mkdocs-breadcrumbs-plugin,""
field,cache,mkdocs-calendar-plugin,https://github.com/supcik/mkdocs-calendar-plugin,""
"synax,obsidian",later,mkdocs-callouts,https://github.com/sondregronas/mkdocs-callouts,""
field,cache,mkdocs-custom-tags-attributes,//github.com/Enveloppe/mkdocs-custom-tags-attributes,""
synax,cache,mkdocs-d2-plugin,https://github.com/landmaj/mkdocs-d2-plugin,""
file,cache,mkdocs-data-plugin,https://github.com/joapuiib/mkdocs-data-plugin,""
metadata,mark,mkdocs-document-dates,https://github.com/jaywhj/mkdocs-document-dates,""
crypt,cache,mkdocs-encryptcontent-plugin,https://github.com/unverbuggt/mkdocs-encryptcontent-plugin,""
toc,cache,mkdocs-enumerate-headings-plugin,https://github.com/timvink/mkdocs-enumerate-headings-plugin,""
index,mark,mkdocs-exclude-search,https://github.com/chrieke/mkdocs-exclude-search,""
list,cache,mkdocs-extract-listings-plugin,https://github.com/six-two/mkdocs-extract-listings-plugin,""
meta,cache,mkdocs-footermatter,https://github.com/sondregronas/mkdocs-footermatter,""
dev,cache,mkdocs-gen-files,https://github.com/oprypin/mkdocs-gen-files,""
meta,cache,mkdocs-git-authors-plugin,https://github.com/timvink/mkdocs-git-authors-plugin,""
meta,cache,mkdocs-git-committers-plugin-2,https://github.com/ojacques/mkdocs-git-committers-plugin-2,""
meta,cache,mkdocs-git-latest-changes-plugin,https://github.com/tombreit/mkdocs-git-latest-changes-plugin,""
meta,mark,mkdocs-git-revision-date-localized-plugin,https://github.com/timvink/mkdocs-git-revision-date-localized-plugin,""
generate,cache,mkdocs-git-show-history-log-plugin,https://github.com/pawelsikora/mkdocs-git-show-history-log-plugin,""
codeblock,cancel,mkdocs-gitsnippet-plugin,https://github.com/SamazoOo/mkdocs-gitsnippet-plugin,""
style,cache,mkdocs-heti-plugin,https://github.com/TonyCrane/mkdocs-heti-plugin,""
minify,cache,mkdocs-htmlproofer-plugin,https://github.com/manuzhang/mkdocs-htmlproofer-plugin,""
include,mark,mkdocs-include-markdown-plugin,https://github.com/mondeja/mkdocs-include-markdown-plugin,""
link,cache,mkdocs-link-favicon,https://github.com/christophdebaene/mkdocs-link-favicon,""
nav,mark,mkdocs-literate-nav,https://github.com/oprypin/mkdocs-literate-nav,""
meta,mark,mkdocs-meta-descriptions-plugin,https://github.com/prcr/mkdocs-meta-descriptions-plugin,""
meta,mark,mkdocs-meta-manager,https://github.com/timmeinerzhagen/mkdocs-meta-manager,""
minify,cache,mkdocs-minify-html-plugin,https://github.com/monosans/mkdocs-minify-html-plugin,""
minify,mark,mkdocs-minify-plugin,https://github.com/byrnereese/mkdocs-minify-plugin,""
index,cache,mkdocs-monorepo-plugin,https://github.com/backstage/mkdocs-monorepo-plugin,""
index,cache,mkdocs-multirepo-plugin,https://github.com/jdoiro3/mkdocs-multirepo-plugin,""
nav,mark,mkdocs-pagenav-generator,https://github.com/Andre601/mkdocs-pagenav-generator,""
toc,cache,mkdocs-pagetree-plugin,https://github.com/tombreit/mkdocs-pagetree-plugin,""
pdf,cache,mkdocs-pdf2image-plugin,https://github.com/supcik/mkdocs-pdf2image-plugin,""
pdf,cache,mkdocs-print-site-plugin,https://timvink.github.io/mkdocs-print-site-plugin/print_page.html#how-to-export-html,""
generate,cache,mkdocs-publisher,https://github.com/mkusz/mkdocs-publisher,""
python,cache,mkdocs-python-classy,https://github.com/itdependsnetworks/mkdocs-python-classy,""
link,cache,mkdocs-redirects,https://github.com/mkdocs/mkdocs-redirects,""
index,cache,mkdocs-same-dir,https://github.com/oprypin/mkdocs-same-dir,""
index,cache,mkdocs-section-index,https://github.com/oprypin/mkdocs-section-index,""
index,cache,mkdocs-simple-plugin,https://github.com/athackst/mkdocs-simple-plugin,""
statistics,cache,mkdocs-statistics-plugin,https://github.com/TonyCrane/mkdocs-statistics-plugin,""
index,cache,mkdocs-submodule-edit-uri,https://github.com/sondregronas/mkdocs-submodule-edit-uri,""
todo,later,mkdocs-task-collector,https://github.com/costantinoai/mkdocs-task-collector,""
export,cache,mkdocs-text-export-plugin,https://github.com/twardoch/mkdocs-text-export-plugin,""
toc,cache,mkdocs-toc-md,https://github.com/try0/mkdocs-toc-md,""
toc,cache,mkdocs-toc-sidebar-plugin,https://github.com/zachhannum/mkdocs-toc-sidebar-plugin,""
synax,cache,mkdocs_puml,https://github.com/MikhailKravets/mkdocs_puml,""
generate,cache,mkdocstrings,https://mkdocstrings.github.io,""
synax,cache,mknotebooks,https://github.com/greenape/mknotebooks,""
