tag,mark,title,url,subscribe
extension,cache,Extension Exporter,https://chromewebstore.google.com/detail/extension-sync/kimbiihomiiklblgkdllffbakadjgakoS),""
extension,cache,Extension Manager,https://chrome.google.com/webstore/detail/extension-manager/nddeiknmamlpagmnabfdlljlikeoanch),""
extension,mark,Extension Sync,https://chromewebstore.google.com/detail/extension-sync/kimbiihomiiklblgkdllffbakadjgako),""
read,mark,Feedbro,https://nodetics.com/feedbro),""
cache,cache,Forget Button,https://webextension.org/listing/ecleaner.html),""
view,cache,Fullscreen,https://github.com/xieby1/fullscreen),""
view,mark,GIF Scrubber,https://github.com/0ui/gif-scrubber),""
cookie,later,Get cookies.txt LOCALLY,https://github.com/kairi003/Get-cookies.txt-LOCALLY),""
download,cache,Gif Frames,https://chrome.google.com/webstore/detail/gif-frames/khkbfocobajjjkojjgpmnhdgbmlnlnef),""
github,cache,Gist User Script Manager,https://github.com/ste-xx/gist-userscript-manager),""
github,mark,GitHub File Icons,https://github.com/lvarayut/github-file-icons),""
github,mark,GitHub Recommender,https://github.com/IndexStorm/git-rec-back),""
github,later,GitHub Web IDE,https://github.com/zvizvi/GitHub-Web-IDE),""
website,cache,GitLab-Project-Favicon,https://github.com/SogoKato/gitlab-project-favicon),""
github,mark,GitZip for github,https://gitzip.org),""
github,mark,Gitako,https://github.com/EnixCoda/Gitako),""
player,cache,Global Speed,https://github.com/polywock/globalSpeed),""
settings,mark,Hide Scrollbar,https://chrome.google.com/webstore/detail/hide-scrollbar/mljepckcnbghmcdmaebjhejiplcngbkm),""
image,cache,ImageQuilts,https://edwardtufte.com/bboard/q-and-a-fetch-msg?msg_id=00041U),""
download,later,Imageye,https://imageye.net),""
view,mark,Imagus,https://github.com/TheFantasticWarrior/chrome-extension-imagus),""
github,mark,JSON Formatter,https://github.com/callumlocke/json-formatter),""
read,cache,Jiffy Reader,https://github.com/ansh/jiffyreader.com),""
bookmark,cache,Json Bookmarks,https://github.com/1nfiniteloop/json-bookmarks),""
edit,mark,LanguageTool,https://languagetool.org),""
link,cache,Link to Text Fragment,https://github.com/GoogleChromeLabs/link-to-text-fragment),""
quick,mark,Linkclump,https://github.com/benblack86/linkclump),""
extension,cache,Little Rat,https://github.com/dnakov/little-rat),""
develop,cancel,Live Reload,https://chrome.google.com/webstore/detail/live-reload/jcejoncdonagmfohjcdgohnmecaipidc),""
develop,cache,Luminous,https://gbaptista.github.io/luminous/doc/en-US/),""
download,mark,MarkDownload,https://github.com/deathau/markdownload),""
file,mark,Markdown Reader,https://github.com/md-reader/md-reader),""
ai,cache,Midscene.js,https://github.com/web-infra-dev/midscene),""
website,mark,Modern for Wikipedia,https://modernwiki.app),""
settings,mark,Modern scrollbar,https://github.com/luandersonn/Modern-scrollbar),""
github,cache,Module Linker,https://github.com/fiatjaf/module-linker),""
website,mark,Mouse Click Enabler,https://chromewebstore.google.com/detail/mouse-click-enabler/hbbhfdjgphhgaolabinibnfflfoobiaj),""
dictionary,cache,Mouse Dictionary,https://github.com/wtetsu/mouse-dictionary),""
develop,cache,NoScript,https://noscript.net),""
ocr,cache,OCR - Image Reader,https://webextension.org/listing/ocr.html),""
dictionary,cache,ODH,https://github.com/ninja33/ODH),""
github,mark,OctoLinker,https://octolinker.vercel.app),""
open,cache,Open In Firefox,https://webextension.org/listing/open-in.html),""
quick,mark,Open Multiple URLs,https://github.com/htrinter/Open-Multiple-URLs/),""
open,cache,Open in new tab,https://chrome.google.com/webstore/detail/open-in-new-tab/cplillmhmcegjlhcbedmgmalbgjpmlkh),""
ai,mark,Page Assist,https://github.com/n4ze3m/page-assist),""
mpv,cache,Play with MPV,https://github.com/Thann/play-with-mpv),""
website,mark,Powerful Pixiv Downloader,https://pixiv.download),""
link,mark,Prevue Popup,https://chrome.google.com/webstore/detail/prevue-popup/afencccmfcofdgnigbenkpplpanigajd),""
download,cache,Print Edit WE,https://chrome.google.com/webstore/detail/print-edit-we/olnblpmehglpcallpnbgmikjblmkopia),""
website,cache,Privacy Badger,https://eff.org/pages/privacy-badger),""
quick,cache,QuicKey,https://github.com/fwextensions/QuicKey),""
rss,mark,RSSHub,https://github.com/DIYgod/RSSHub-Radar),""
read-later,mark,Read Later,https://github.com/willbchang/chrome-read-later),""
website,cache,Redirect Path,https://ayima.com/insights/redirect-checker.html),""
github,mark,Refined GitHub,https://github.com/refined-github/refined-github),""
dictionary,cache,Rikaitan,https://github.com/Ajatt-Tools/rikaitan),""
develop,cache,Robots Exclusion Checke,https://samgipson.com/robots-exclusion-checker-chrome-extension),""
flash,cache,Ruffle,https://ruffle.rs),""
data,cache,SF Explorer,https://info.sf-explorer.com),""
download,later,SVG Export,https://svgexport.io),""
translate,cache,Saladict,https://saladict.crimx.com/),""
download,cache,Save Page WE,https://chrome.google.com/webstore/detail/save-page-we/dhhpefjklgkmgeafimnjhojgjamoafof),""
edit,mark,Scramble,https://github.com/zlwaterfield/scramble),""
"tool,ruler",later,Screen Ruler,https://chromewebstore.google.com/detail/screen-ruler-measure-the/jfbbgijjljfbolelfkopkhbfjajjampm),""
screenshot,mark,Screenshot Capture,https://github.com/simov/screenshot-capture),""
search,cache,Selection Search,https://chrome.google.com/webstore/detail/selection-search/gipnlpdeieaidmmeaichnddnmjmcakoe),""
window,cache,Side_side,https://github.com/frederickk/side-by-side),""
window,cache,Sideview Plus,https://parimalam.me/pages/sideview.html),""
github,cache,Sight,https://github.com/tsenart/sight),""
download,later,Simple mass downloader,https://gelprec.github.io/quick_start_v2.html),""
download,later,SingleFile,https://github.com/gildas-lormeau/SingleFile),""
read,mark,Smart TOC,https://github.com/FallenMax/smart-toc),""
website,mark,SteamDB,https://steamdb.info/extension),""
website,mark,Stylus,https://add0n.com/stylus.html),""
website,cache,Superb Copy,https://chrome.google.com/webstore/detail/superb-copy/agdjnnfibbfdffpdljlilaldngfheapb),""
quick,cache,Tab Switcher,https://flowapps.co/tabswitcher),""
window,mark,Tab to Window/Popup,https://acarabott.github.io/tabToWindow),""
download,mark,Table range select and copy,https://chrome.google.com/webstore/detail/table-range-select-and-co/klojbfbefcejadioohmnkhjmbmecfapg),""
develop,cache,Talend API Tester,https://talend.com),""
develop,cache,Test IE,https://browserstack.com/test-in-internet-explorer),""
edit,cache,Text Blaze,https://blaze.today),""
read,cache,Text Mode,https://chrome.google.com/webstore/detail/text-mode/adelhekhakakocomdfejiipdnaadiiib),""
translate,cache,Trancy,https://trancy.org),""
website,mark,URL in title,https://github.com/guilryder/chrome-extensions/tree/main/urlintitle),""
read,cache,Unclutter,https://github.com/lindylearn/unclutter),""
github,mark,Useful Forks,https://github.com/useful-forks/useful-forks.github.io),""
view,cache,View Image,https://github.com/bijij/ViewImage),""
edit,mark,Vimium,https://github.com/philc/vimium),""
develop,later,Wappalyzer,https://wappalyzer.com),""
website,cache,Wikiwand,https://wikiwand.com),""
window,cache,Window Resizer,https://coolx10.com/window-resizer/),""
dictionary,cache,Yomikiri,https://github.com/BlueGreenMagick/yomikiri),""
dictionary,mark,Yomitan,https://github.com/themoeway/yomitan),""
subtitle,later,YouTube™ Subtitle to text downloader,https://github.com/AFGZGZ/YouTube-Subtitle-to-text-downloader),""
view,cache,arXiv Vanity,https://github.com/arxiv-vanity/arxiv-vanity),""
player,mark,asbplayer,https://github.com/killergerbah/asbplayer),""
view,later,doqment PDF Reader,https://github.com/shivaprsd/doqment),""
view,later,ePub Reader,https://add0n.com/epub-reader.html),""
text-analyze,cache,enwords,https://github.com/aykutkardas/enwords),""
read,cache,feeder,https://feeder.co/),""
mpv,cache,ff2mpv,https://github.com/woodruffw/ff2mpv),""
find,mark,find+,https://github.com/brandon1024/find),""
bookmark,mark,floccus bookmarks sync,https://github.com/floccusAddon),""
translate,mark,immersive-translate,https://github.com/immersive-translate/immersive-translate),""
mpv,cache,mpv for Chrome,https://github.com/taupiqueur/chrome-mpv),""
control,mark,nextpage,https://github.com/sylecn/nextpage-we),""
mpv,cache,open-in-mpv,https://github.com/Tatsh/open-in-mpv),""
website,mark,uBlacklist,https://iorate.github.io/ublacklist/docs),""
website,mark,uBlock Origin,https://github.com/gorhill/uBlock),""
bookmark,cache,xBrowserSync,https://xbrowsersync.org/),""
translate,cache,划词翻译,https://hcfy.ai),""
translate,cache,腾讯翻译,https://chrome.google.com/webstore/detail/%E8%85%BE%E8%AE%AF%E7%BF%BB%E8%AF%91/lkjkfecdnfjopaeaibboihfkmhdjmanm),""
translate,cache,鼠标工具提示翻译器,https://github.com/ttop32/MouseTooltipTranslator),""
