tag,mark,title,url,subscribe
gp-video,later,ftp-compat.lua,https://github.com/cogentredtester/mpv-scripts,""
gp-video,mark,fuzzydir.lua,https://github.com/sibwaf/mpv-scripts,""
image,cache,gallery-dl-view,https://github.com/noctuid/gallery-dl-view,""
linux,cache,gpufreq,https://github.com/CounterPillow/mpv-gpufreq,""
file,cache,guess-media-title.lua,https://github.com/zenwarr/mpv-config,""
shader,mark,hdr toys,https://github.com/natural-harmonia-gropius/hdr-toys,""
"gp-video,speed",later,hold-accelerate,https://github.com/gaesa/mpv-hold-accelerate,""
linux,cache,interSubs,https://github.com/oltodosel/intersubs,""
skip,cache,lats.lua,https://github.com/AN3223/dotfiles,""
linux,cache,libass_sub_selector,https://github.com/po5/libass_sub_selector,""
lyric,cache,load lrc files,https://unix.stackexchange.com/questions/510422/play-lyrics-automatically-with-mpv,""
gp-karaok,cache,local-mpv,https://github.com/Atreyagaurav/local-mpv,""
gp-music,cache,m3u radio music playlists,https://github.com/junguler/m3u-radio-music-playlists,""
linux,cache,mbrowser,https://github.com/arjanverkerk/mbrowser,""
gp-video,mark,memo,https://github.com/po5/memo,""
osc,cache,misc.lua,https://github.com/stax76/mpv-scripts,""
osd,cache,mpv Change OSD Media Title,https://github.com/nmoorthy524/mpv-Change-OSD-Media-Title,""
discord,cache,mpv Media Player Discord RPC Integration,https://github.com/noaione/mpv-discordRPC,""
gp-video,cache,mpv Picture-in-Picture,https://github.com/verygoodlee/mpv-pip,""
gp-stream,cache,mpv Torrserver integration,https://github.com/kritma/mpv-torrserver,""
youtube,later,mpv YouTube Search,https://github.com/willswats/mpv-youtube-search,""
youtube,cache,mpv Youtube Search,https://github.com/rozari0/mpv-youtube-search,""
gp-stream,mark,mpv handler,https://github.com/akiirui/mpv-handler,""
gp-music,cache,mpv radio title,https://github.com/olivierlemoal/mpv-radio-title-script,""
subtitle,cache,mpv script to mute on specific subtitle words,https://github.com/jtaala/mpv-mute-on-specific-subtitle-words,""
gp-stream,cache,mpv twitch chat,https://github.com/crendking/mpv-twitch-chat,""
gp-stream,cache,mpv-acestream,https://github.com/Digitalone1/mpv-acestream,""
subtitle,cache,mpv-assrt,https://github.com/assrtoss/mpv-assrt,""
bilibili,cache,mpv-bilibili-chat,https://github.com/chuangzhu/mpv-bilibili-chat,""
gp-video,mark,mpv-chapters,https://github.com/zxhzxhz/mpv-chapters,""
"global,keymap",later,mpv-cheatsheet,https://github.com/ento/mpv-cheatsheet,""
"global,build-in",mark,mpv-console-select,https://github.com/guidocella/mpv-console-select,""
gp-edit,cache,mpv-copyTime,https://github.com/Arieleg/mpv-copyTime,""
gp-music,mark,mpv-coverart,https://github.com/cogentredtester/mpv-coverart,""
cut,cache,mpv-cut,https://github.com/familyfriendlymikey/mpv-cut,""
debug,cache,mpv-debug-plugin,https://github.com/tsl0922/mpv-debug-plugin,""
discord,cache,mpv-discord,https://github.com/tnychn/mpv-discord,""
discord,cache,mpv-discord-karaoke,https://github.com/UTD-JLA/mpv-discord-karaoke,""
discord,cache,mpv-discordRPC,https://github.com/cniw/mpv-discordRPC,""
gp-music,mark,mpv-dualsubtitles,https://github.com/magnum357i/mpv-dualsubtitles,""
file,cache,mpv-file-browser,https://github.com/CogentRedTester/mpv-file-browser,""
gp-manga,mark,mpv-gallery-view,https://github.com/occivink/mpv-gallery-view,""
control,cache,mpv-gestures,https://github.com/omeryagmurlu/mpv-gestures,""
gp-edit,cache,mpv-gif-generator for windows,https://github.com/the-honey/mpv-gif-generator,""
linux,cache,mpv-gnome-inhibit.lua,https://gist.github.com/crazygolem/a7d3a2d3c0cee5d072c0cbbbdee69286,""
linux,cache,mpv-i3-floating-centered,https://github.com/mdnghtman/mpv-i3-floating-centered,""
gp-image,later,mpv-image-config,https://github.com/guidocella/mpv-image-config,""
gp-manga,mark,mpv-image-viewer,https://github.com/occivink/mpv-image-viewer,""
gp-stream,cache,mpv-interactive-video,https://github.com/mosquito-byte/mpv-interactive-video,""
subtitle,mark,mpv-lang-learner,https://github.com/liberlanco/mpv-lang-learner,""
filter,cache,mpv-live-filters,https://github.com/hdb/mpv-live-filters,""
global,cache,mpv-locatefile,https://github.com/nimatrueway/mpv-locatefile-lua-script,""
linux,cache,mpv-loop-until,https://github.com/ZreXoc/mpv-loop-until,""
gp-music,later,mpv-lrc,https://github.com/guidocella/mpv-lrc,""
gp-manga,mark,mpv-manga-reader,https://github.com/dudemanguy/mpv-manga-reader,""
gui,cache,mpv-menu-plugin,https://github.com/tsl0922/mpv-menu-plugin,""
ui,cache,mpv-modern-x-compact,https://github.com/1-minute-to-midnight/mpv-modern-x-compact,""
linux,cache,mpv-mpris,https://github.com/hoyon/mpv-mpris,""
"gp-edit,loop",cache,mpv-multiloop,https://github.com/unusualpepe/mpv-multiloop,""
gp-image,mark,mpv-nextfile,https://github.com/jonniek/mpv-nextfile,""
linux,cache,mpv-notify,https://github.com/mpv-notify/mpv-notify,""
linux,cache,mpv-notify-send,https://github.com/Parranoh/mpv-notify-send,""
gp-video,cache,mpv-oled-screensaver,https://github.com/Akemi/mpv-oled-screensaver,""
"linux,arch",cache,mpv-omniGlass,https://github.com/guarapicci/mpv-omniGlass,""
global,mark,mpv-ontop-window,https://github.com/wishyu/mpv-ontop-window,""
gp-video,mark,mpv-open-imdb-page,https://github.com/ctlaltdefeat/mpv-open-imdb-page,""
"ui,osc",later,mpv-osc-framework,https://github.com/maoiscat/mpv-osc-framework,""
"gp-stream,ui",later,mpv-osc-tethys,https://github.com/Zren/mpv-osc-tethys,""
linux,cache,mpv-pdf,https://github.com/jgreco/mpv-pdf,""
linux,cache,mpv-playlist-kdialog.lua,https://gist.github.com/ftk/5e26656a2ec9a6cb0fef46918f741d0a,""
gp-stream,cache,mpv-plugin-streamcache,https://gitlab.com/lvml/mpv-plugin-streamcache,""
input,cache,mpv-pointer-event,https://github.com/christoph-heinrich/mpv-pointer-event,""
shader,cache,mpv-prescalers,https://github.com/bjin/mpv-prescalers,""
gp-video,cache,mpv-qthumb,https://github.com/maoiscat/mpv-qthumb,""
api,cache,mpv-read-file,https://github.com/cogentredtester/mpv-read-file,""
gp-music,cache,mpv-remember_audio_geometry,https://github.com/po5/remember_audio_geometry,""
gp-karaok,cache,mpv-remote android app,https://github.com/husudosu/mpv-remote-app,""
"global,rename",mark,mpv-rename,https://github.com/Kayizoku/mpv-rename,""
module,later,mpv-scroll-list,https://github.com/cogentredtester/mpv-scroll-list,""
"global,keymap",mark,mpv-search-page,https://github.com/CogentRedTester/mpv-search-page,""
gp-video,cache,mpv-segment-linking,https://github.com/cogentredtester/mpv-segment-linking,""
gp-stream,cache,mpv-selectformat,https://github.com/koonix/mpv-selectformat,""
gp-music,later,mpv-separator,https://github.com/pvpscript/mpv-separator,""
"skip,audio",cache,mpv-skipsilence,https://github.com/ferreum/mpv-skipsilence,""
gp-music,cancel,mpv-slash-search,https://codeberg.org/Anakiev/mpv-slash-search,""
gp-stream,cache,mpv-sopcast-hook,https://github.com/Akemi/mpv-sopcast-hook,""
gp-video,cache,mpv-sub-select,https://github.com/cogentredtester/mpv-sub-select,""
gp-video,mark,mpv-sub_not_forced_not_sdh,https://github.com/pzim-devdata/mpv-scripts,""
gp-video,mark,mpv-subtitle-lines,https://github.com/christoph-heinrich/mpv-subtitle-lines,""
subtitle,cache,mpv-subversive,https://github.com/nairyosangha/mpv-subversive,""
gp-karaok,later,mpv-switch-both-audio,https://github.com/70sh1/mpv-switch-both-audio,""
gp-edit,cache,mpv-timer,https://github.com/AdamD2/mpv-timer,""
input,cache,mpv-touch-gestures,https://github.com/christoph-heinrich/mpv-touch-gestures,""
gp-stream,cache,mpv-twitch-chat-irc,https://github.com/morrah/mpv-twitch-chat-irc,""
user-data,later,mpv-user-data-loader,https://github.com/CogentRedTester/mpv-user-data-loader,""
module,mark,mpv-user-input,https://github.com/cogentredtester/mpv-user-input,""
cut,cache,mpv-video-splice,https://github.com/pvpscript/mpv-video-splice,""
gp-stream,cache,mpv-volnorm,https://gitlab.com/derobert/mpv-volnorm,""
gp-karaok,later,mpv-volunit,https://github.com/myQwil/mpv-volunit,""
gp-edit,cache,mpv-webp-generator,https://github.com/doncanjas/mpv-webp-generator,""
gp-edit,cache,mpv-webp-generator for windows,https://github.com/ekisu/mpv-webm,""
build,cache,mpv-winbuild,https://github.com/zhongfly/mpv-winbuild,release
linux,cache,mpv-xfce-genmonify,https://github.com/budRich/mpv-xfce-genmonify,""
gp-stream,cache,mpv-youtube-clipboard,https://github.com/mauricioquintela/mpv-youtube-clipboard,""
youtube,cache,mpv-youtube-queue,https://github.com/ksyasuda/mpv-youtube-queue,""
youtube,cache,mpv-ytdlautoformat,https://github.com/Samillion/mpv-ytdlautoformat,""
gp-stream,cache,mpv2gether,https://github.com/filiprogrammer/mpv2gether,""
gp-karaok,cache,mpvRemote,https://github.com/spaghettijeff/mpvRemote,""
crop,cache,mpv_crop_script.lua,https://github.com/TheAMM/mpv_crop_script,""
gp-video,mark,mpv_segment_length,https://github.com/shadax1/mpv_segment_length,""
shader,cache,mpv_shaders,https://github.com/AN3223/dotfiles,""
cut,cache,mpv_slicing_copy,https://github.com/snylonue/mpv_slicing_copy,""
gp-music,cache,mpv_sort_script.lua,https://github.com/TheAMM/mpv_sort_script,""
youtube,cache,mpv_sponsorblock,https://github.com/po5/mpv_sponsorblock,""
youtube,cache,mpv_sponsorblock_minimal,https://codeberg.org/jouni/mpv_sponsorblock_minimal,""
gp-stream,mark,mpv_thumbnail_script.lua,https://github.com/marzzzello/mpv_thumbnail_script,""
subtitle,cache,mpv_websocket,https://github.com/kuroahna/mpv_websocket,""
anki,cache,mpvacious,https://github.com/ajatt-tools/mpvacious,""
discord,cache,mpvcord,https://github.com/yutotakano/mpvcord,""
history,cache,mpvhistory.lua,https://gist.github.com/garoto/e0eb539b210ee077c980e01fb2daef4a,""
linux,cache,mpvpaper,https://github.com/GhostNaN/mpvpaper,""
"gp-video,play",cache,multi-video,https://github.com/ostr00000/multi-video,""
file,cache,music-mode.lua,https://github.com/cogentredtester/mpv-scripts,""
anki,cache,mvp2anki,https://github.com/SenneH/mpv2anki,""
shader,cache,nvidia image scaling,https://gist.github.com/agyild/7e8951915b2bf24526a9343d951db214,""
gp-stream,cache,obs-mpv,https://github.com/univrsal/obs-mpv,""
"global,built-in",mark,ontop-playback.lua,https://github.com/mpv-player/mpv,""
file,mark,open-dir,https://github.com/ayghub/open-dir,""
file,cache,open-file-dialog.lua,https://github.com/rossy/mpv-open-file-dialog,""
file,cache,open-in-explorer.lua,https://gist.github.com/Sneakpeakcss/05a97d509b8be67a6f11400b0bee54ab,""
subtitle,cache,opensubmpv,https://github.com/abrahamsalloum/opensubmpv,""
"stream,chapter",cache,ordered-chapters-playlist.lua,https://github.com/cogentredtester/mpv-scripts,""
"ui,osc",cancel,osc-show-hide,https://github.com/linguisticmind/mpv-scripts,""
ui,cache,oscc,https://github.com/0dist/oscc,""
"global,built-in",cache,pause-when-minimize.lua,https://github.com/mpv-player/mpv,""
gp-video,cache,persist-properties,https://github.com/d87/mpv-persist-properties,""
gp-stream,mark,play with mpv,https://github.com/akiirui/userscript/tree/play-with-mpv,""
"ui,progress-bar",later,progressbar,https://github.com/torque/mpv-progressbar,""
"gp-video,seek",cache,quack,https://github.com/CounterPillow/mpv-quack,""
gp-stream,mark,quality-menu,https://github.com/christoph-heinrich/mpv-quality-menu,""
gp-music,cache,radio.lua,https://github.com/jonniek/mpv-scripts,""
history,later,recent.lua,https://github.com/hacel/recent,""
gp-stream,cache,reduce stream cache,https://github.com/divout/mpv_reduce_stream_cache,""
gp-stream,cache,reload.lua (4e6),https://github.com/4e6/mpv-reload,""
global,mark,reload.lua (sibwaf),https://github.com/sibwaf/mpv-scripts,""
gp-video,mark,remember-volume.lua,https://gist.github.com/blackarcher21/162dc1bef708e90082c6c4f9500c1997,""
gp-edit,later,rename-sub,https://github.com/ayghub/rename-sub,""
console,cache,repl.lua,https://github.com/rossy/mpv-repl,""
"gp-video,subtitle",mark,restore-subtitles,https://github.com/zenwarr/mpv-config,""
gp-video,mark,restore-subtitles.lua,https://github.com/zenwarr/mpv-config,""
gp-music,later,rewindPlaylist.lua,https://gist.github.com/bitingsock/0f22c631295273d5a53e4337c25fe161,""
linux,cache,rikai-mpv,https://github.com/fxmarty/rikai-mpv,""
gp-music,later,save-playlist,https://github.com/naiveinvestigator/save-playlist,""
gp-edit,cache,save-sub-delay.lua,https://github.com/zc62/mpv-scripts,""
gp-video,mark,screenshot-mosaic,https://github.com/noaione/mpv-js-scripts,""
preset,cache,scripts/tree-profiles.lua,https://github.com/fbriere/mpv-scripts,""
global,mark,show-errors.lua,https://github.com/cogentredtester/mpv-scripts,""
gp-stream,cache,show-stream-title.lua,https://github.com/blue-sky-r/mpv,""
gp-karaok,cache,simple-mpv-webui,https://github.com/open-dynamix/simple-mpv-webui,""
gp-stream,cache,simulcast-mpv,https://github.com/rtldg/simulcast-mpv,""
"skip,edit",cache,skippy-mpv,https://github.com/trytriangles/skippy-mpv,""
"audio,effect",cache,sofalizer.lua,https://gist.github.com/kevinlekiller/9fd21936411d8dc5998793470c6e3d16,""
"skip,subtitle",cache,speed-transition,https://github.com/zenyd/mpv-scripts,""
osc,cache,speed.lua,https://github.com/vflorelle/mpv-scripts,""
gp-stream,cache,stopCache.lua,https://gist.github.com/bitingsock/19c3094cc8680bb7b97b09aaf7d11176,""
gp-stream,cache,streamsave.lua,https://github.com/sagnac/streamsave,""
"skip,subtitle",cache,sub transition,https://github.com/Ajatt-Tools/sub-transition,""
"gp-video,build-in",cache,sub-fonts-dir.lua,https://github.com/fbriere/mpv-scripts,""
gp-edit,mark,sub-pause,https://github.com/ben-kerman/mpv-sub-scripts,""
gp-video,mark,sub_export.lua,https://github.com/dyphire/mpv-scripts,""
gp-video,cancel,subdir-loadsubs,https://github.com/zsoltiv/mpv-subdir-loadsubs,""
subtitle,cache,subtitle-search.lua,https://github.com/zenwarr/mpv-config,""
shader,mark,sview.lua,https://github.com/he2a/mpv-scripts,""
gp-stream,cache,syncplay-compat,https://github.com/cogentredtester/mpv-scripts,""
gp-video,mark,thumbfast,https://github.com/po5/thumbfast,""
gp-karaok,later,time.lua,https://github.com/mustaqimM/mpv-scripts,""
gp-music,cancel,total_playtime.lua,https://github.com/oltodosel/mpv-scripts,""
track,cancel,track-list.lua,https://github.com/dyphire/mpv-scripts,""
cut,cache,trim.lua,https://github.com/aerobounce/trim.lua,""
device,cache,tv.lua,https://github.com/blue-sky-r/mpv,""
gp-stream,cache,twitchpipe,https://github.com/hakkin/twitchpipe,""
"gp-video,ui",mark,uosc,https://github.com/tomasklaen/uosc,""
gp-edit,later,videoclip,https://github.com/ajatt-tools/videoclip,""
gp-music,cache,visualizer.lua,https://github.com/mfcc64/mpv-scripts,""
gp-stream,mark,webtorrent-mpv-hook,https://github.com/mrxdst/webtorrent-mpv-hook,""
playlist,cache,writename.lua,https://github.com/paradox460/mpv-scripts,""
linux,cache,xscreensaver.lua,https://gist.github.com/elenril/f8ff9475a7882b7a16cdd723c7dce150,""
youtube,cache,youtube-download,https://github.com/cvzi/mpv-youtube-download,""
youtube,cache,youtube-quality,https://github.com/jgreco/mpv-youtube-quality,""
youtube,later,ytdl-preload.lua,https://github.com/bitingsock/ytdl-preload,""
youtube,later,ytproxy.lua,https://gist.github.com/ftk/253347b2c9a53bbd6087f086970106b6,""
