tag,mark,title,url,subscribe
mini-game,cancel,Help with a connect the dots mini game?,https://lemmasoft.renai.us/forums/viewtopic.php?f=8&t=57541#p522463,""
"dialogue,history",cancel,History Search Tool,https://devilspider.itch.io/history-search-tool,""
"menu,avater",later,Image Badges,https://patreon.renpy.org/menu-arguments.html#image-badges,""
"image,border",cache,Image Bounds Displayable,https://devilspider.itch.io/image-bounds-displayable,""
"lighting-effect,character",cancel,Image Tint Tool for Ren'Py [Addon],https://feniksdev.itch.io/image-tint-tool,""
"development,sprite",cancel,Image Tools for Ren'Py,https://feniksdev.itch.io/image-tools-for-renpy,""
"translate,tutorial",cancel,Implementing Translations,https://mysterycorgi.itch.io/renpy-tips/devlog/74300/implementing-translations,""
"shader,blur",cancel,Implementing better blur?,https://github.com/renpy/renpy/issues/4442#issuecomment-1470990844,""
"development,json",cache,Import Json Data Easier,https://lemmasoft.renai.us/forums/viewtopic.php?f=51&t=65400,""
"glossary,api",cancel,In-Game Wiki-Like Glossary or Codex,https://patreon.renpy.org/wiki.html,""
"syntax,code",cancel,Inline Conditions for Ren'Py,https://feniksdev.itch.io/inline-conditions-for-renpy,""
"code,python",cache,Inline Python for Ren'Py,https://feniksdev.itch.io/inline-python-for-renpy,""
"dialogue,effect","",Inspiration for Text Block Transitions,https://tympanus.net/codrops/2023/07/13/inspiration-for-text-block-transitions,""
"api,news",later,Integrating it with your Game,https://patreon.renpy.org/news.html#integrating-it-with-your-game,""
"dialogue,effect",cancel,Kinetic Text Tags,https://github.com/SoDaRa/Kinetic-Text-Tags,""
"development,menu-history",cache,Label Log,https://patreon.renpy.org/dev-2020-02.html#label-log,""
"sprite,layer",later,Layered Image Conversion,https://patreon.renpy.org/layeredimage-conversion.html,""
"development,sprite",cancel,Layered Image Visualizer for Ren'Py [Addon],https://feniksdev.itch.io/layered-image-visualizer-for-renpy,""
"lighting-effect,background",cache,Lightning modes,https://github.com/RuolinZheng08/renpy-awesome-template#lightning-modes-day-dusk-night-dim-sepia,""
linter,cache,Lint Ren'Py Project,https://github.com/ProjectAliceDev/renpy-lint-action,""
"audio,animation",cache,Lip Sync Plugin for Ren'Py,https://github.com/Wendy-Nam/RenPy-Lipsync-Plugin,""
"map,minimap",cache,Location Minimap System,https://kigyo.itch.io/renpy-locationminimap-system,""
"start-menu,background",later,Main Menu with a Video Background Code,https://lemmasoft.renai.us/forums/viewtopic.php?f=51&t=47193#p472755,""
"dialogue,gui-editor",cancel,Maker,https://renpymaker.com,""
tutorial,cache,Making a Separate Content Patch,https://lemmasoft.renai.us/forums/viewtopic.php?f=51&t=45448#p463349,""
map,cache,Map Navigation in RenPy - Vlog #4 Creating a Map Screen,https://www.youtube.com/watch?v=o699N1TdlZ8,""
"subtitle,api",cancel,Marquee,https://patreon.renpy.org/dev-2021-11.html#marquee,""
"text,display",cache,Marquee for Ren'Py,https://feniksdev.itch.io/marquee-for-renpy,""
"menu,background",later,Menu Blurring,https://patreon.renpy.org/dev-2020-09.html#menu-blurring,""
"menu,disappear",later,Menu Sets,https://patreon.renpy.org/very-old-features.html#menu-sets,""
"cursor,icon",later,Mouse Displayables,https://patreon.renpy.org/dev-2021-04.html#mouse-displayables,""
"animation,move",later,Moving Clouds,https://github.com/Thediamondcryst/Ren-Py-Free-To-Use-Moving-Clouds,""
fuction,cancel,Multi Touch Gallery,https://feniksdev.itch.io/multi-touch-zoom-gallery-for-renpy,""
bar,cancel,Multi-Thumb Bar for Ren'Py,https://feniksdev.itch.io/multi-thumb-bar-for-renpy,""
template,cancel,Multiplayer Adventure Template,https://heecawroo.itch.io/4p-template,""
"dialogue,block",extra,Multiple Dialogue Blocks,https://patreon.renpy.org/multiple-dialogue.html,""
engine,later,Mysterious Messenger,https://github.com/shawna-p/mysterious-messenger,""
engine,cancel,Navigation Quest Time Routine System for Ren'py,https://github.com/DRincs-Productions/NQTR-System,""
"shader,rain",later,Neat RenPy rain effect,https://gist.github.com/methanoliver/98fe9304b63fff1f7d3419120e2c11f5,""
"simulator,nes",cancel,Next-Generation Enhancement System,https://github.com/renpytom/nges,""
"dialogue,gui-editor",cancel,Node based script editor,https://github.com/FiendChain/ScriptEditor,""
"character,lighting",cancel,Noir-Style Shadow/Lighting Effects,https://lemmasoft.renai.us/forums/viewtopic.php?f=51&t=49140#p483366,""
"prop,odometer-simulator",cancel,Odometer,https://patreon.renpy.org/dev-2023-05.html#odometer,""
"code,reconstruct",later,Organizing a Ren’Py Project,https://feniksdev.com/organizing-a-renpy-project/,""
"shader,outline",later,Outline Shader,https://github.com/RenpyRemix/outline-shader,""
sprite,later,PNGTuber Plus,https://kaiakairos.itch.io/pngtuber-plus,""
"background,tile",later,Panning background with seamless tiles,https://github.com/RuolinZheng08/renpy-awesome-template#panning-background-with-seamless-tiles,""
"background,parallax",cancel,Parallax,https://github.com/RuolinZheng08/renpy-awesome-template#parallax,""
"background,parallax",cancel,Parallax Camera and Drunken Blur,https://lemmasoft.renai.us/forums/viewtopic.php?f=51&t=62705,""
"background,parallax",cancel,Parallax code for the Ren'Py visual novel engin,https://gist.github.com/midgethetree/b449be114f21974ed21b3fbf3653433f,""
"formatter,syntax",cancel,Parser,https://github.com/gameboxthing/renpy_parser,""
"shader,particle",later,Particles,https://github.com/AgentAlpha81/RenPyParticles,""
"api,patreon",cancel,Patreon auth in Ren'Py Patreon Auth in Ren‘Py,https://dinaki.itch.io/auth-with-patreon-in-renpy-game,""
"video,pause",cache,Pausing Movies,https://patreon.renpy.org/dev-2021-07.html#pausing-movies,""
"dialogue,phone-simulator",cancel,Phone SMS,https://github.com/israelrbb/RenpyPhoneSMS,""
"dialogue,phone-simulator",cancel,Phone interface,https://github.com/albireo-games/renpy_phone,""
map,cancel,Pink Engine,https://pink-productions.itch.io/pink-engine,""
"test-tool,test position",cancel,Position Tester,https://bobcjunk.itch.io/renpy-position-tester,""
"menu,postion",later,Positioning Menu Choices,https://patreon.renpy.org/menu-arguments.html#positioning-menu-choices,""
cursor,cache,Preview Slow CPS in Ren'Py,https://gist.github.com/shawna-p/3a12772369af03b85b25196275412868#file-cps_preview-rpy-L14,""
"pronoun,variable",cancel,Pronoun Tool,https://npckc.itch.io/pronoun-tool,""
pronoun,cancel,Pronouns,https://feniksdev.itch.io/in-depth-pronouns-for-renpy,""
"variable,api",cancel,PronounsClass,https://github.com/Gouvernathor/renpy-PronounsClass,""
"framework,driver",cancel,Puppitor,https://github.com/njunius/Puppitor,""
tool,cancel,RPA Explorer,https://github.com/UniverseDevel/RPA-Explorer,""
"engine,battle",cancel,RPG Battle Engine for Ren'Py,https://github.com/Habitacle/battle-engine,""
bar,cancel,Radar Chart Displayable,https://devilspider.itch.io/radar-chart-displayable,""
mini-tool,cancel,Radar Chart for Ren'Py,https://github.com/jsfehler/renpy-radarchart,""
"menu,multi-select",later,RadioButtonGroup Plugin,https://github.com/Wendy-Nam/RenPy-RadioButtonGroup,""
"sprite,rain",later,Rain Maker,https://pixeladdictgames.itch.io/rain-maker,""
"dialogue,effect",cancel,Rainbowtext,https://github.com/Lezalith/renpy-rainbowtext,""
"framework,godot",cancel,Rakugo Examples,https://github.com/rakugoteam/Examples,""
"development,tester",cancel,Ren'Edit,https://minute.itch.io/renedit,""
setting,cache,Ren'Py Accessibility Add-On,https://minute.itch.io/renpy-accessibility,""
mini-game,cancel,Ren'Py Chess Engine 2.0,https://github.com/RuolinZheng08/renpy-chess,""
"packager,kit",later,Ren'Py Distributor,https://github.com/Andykl/renpy-distributor,""
tool,cache,Ren'Py Image Converter,https://mythic-forge-games.itch.io/renpy-image-converter,""
vscode,cancel,Ren'Py Language for Visual Studio Code,https://github.com/LuqueDaniel/vscode-language-renpy,""
linter,cache,Ren'Py Lint,https://github.com/actions-marketplace-validations/nyancatda_RenpyLint,""
mini-game,cancel,Ren'Py Rhythm: A Rhythm Game Engine for Ren'Py,https://github.com/RuolinZheng08/renpy-rhythm,""
mini-game,cancel,Ren'Py RhythmBeats!,https://github.com/CharlieFuu69/RenPy_RhythmBeats,""
stats,cache,Ren'Py Stats Framework,https://bobcgames.itch.io/bobcstats,""
vscode,cancel,Ren'Py VSCode Project Template,https://github.com/tiliv/renpy-vscode-template,""
"audio,script",cache,Ren'Py Voice Topmix,https://github.com/RFHGames/renpy-voice-topmix,""
"development,flowchart",cancel,Ren'Py graph visualizer - branches flowchart generator,https://github.com/EwenQuim/renpy-graphviz,""
github-action,cancel,Ren'Py installer,https://github.com/Ayowel/renpy-setup-action,""
"script,word-count",later,Ren'py Word Counter,https://kigyo.itch.io/renpy-word-counter,""
variable,cancel,RenPy Cheat Generator,https://github.com/lure0xaos/rpycg,""
tool,cancel,RenPy download of additional assets,https://github.com/Xrisofor/RDAA,""
mini-tool,cancel,RenPyDraw,https://github.com/NyashniyVladya/RenPyDraw,""
"api,bot",later,RenPyro,https://github.com/alvarensixy/RenPyro,""
"ads,google-ads",later,Renpy : How to add Google Ads(Admob) to Renpy,https://www.youtube.com/watch?v=oUhcXlzc2a4,""
"character,hightlight",cancel,Renpy Auto Highlight,https://wattson.itch.io/renpy-auto-highlight,""
translate,later,Renpy Translator,https://github.com/anonymousException/renpy-translator,""
"audio,generate",cancel,Renpy dialog voice generator,https://github.com/lugia19/renpyDialogToAudio,""
translate,cancel,Renpy translation manager,https://github.com/O5-7/renpy_translation_manager,""
nvl,later,Renpy: A ctc indicator that ...,https://gist.github.com/methanoliver/7671cbcabe46bcc8a0f757ba195bb1a4,""
framework,cancel,Renpygame,https://github.com/DRincs-Productions/Renpygame,""
translate,later,Renquill,https://github.com/TibixDev/Renquill,""
mini-tool,cancel,Ren’Py Color Picker,https://github.com/Foxcapades/renpy-color-picker,""
"translate,excel",cancel,Ren’xel,https://github.com/KagariSoft/renxel,""
"tutorial,data",cancel,Save Metadata,https://patreon.renpy.org/save-metadata.html,""
"tutorial,data",cancel,Save on Quit,https://patreon.renpy.org/save-on-quit.html,""
"background,camera",later,"Scroll any, not even seamless background",https://lemmasoft.renai.us/forums/viewtopic.php?f=51&t=54333#p507598,""
bar,later,Scrollbutton code for the Ren'Py visual novel engine,https://gist.github.com/midgethetree/b210ddadfb07e85873022fde0202f646,""
"shader,collect",cancel,Shader,https://lemmasoft.renai.us/forums/viewtopic.php?f=51&t=65248,""
mini-game,cancel,Shooting Game Plugin for Ren'Py (FPS),https://github.com/Wendy-Nam/Renpy-ShootingGamePlugin-FPS,""
"shader,rain",later,Simple Rain Effect,https://lemmasoft.renai.us/forums/viewtopic.php?f=52&t=37489#p406150,""
"engine,item",later,Simple Renpy Inventory,https://github.com/Patchmonk/Simple-Renpy-Inventory,""
"prop,clock-simulator",cancel,Simpo Clock,https://badmustard.itch.io/simpo-clock,""
"prop,atm-simulator",cancel,Simulator ATM,https://github.com/cimo95/atm_os,""
mini-game,cancel,Siyokoy's Radial Card Spread menu,https://siyokoy.itch.io/radialcardspreadrenpy,""
"text,syntax",later,Smallcaps tag for RenPy,https://gist.github.com/methanoliver/166c18caa224fa15ead6dca95cccbb05,""
"dialogue,effect","",Some More On-Scroll Typography Animations,https://tympanus.net/codrops/2023/02/22/some-more-on-scroll-typography-animations,""
"audio,generate",cache,Splatoon Audio Generator,https://bpgc.itch.io/splatoon-gibberish-generator,""
"sprite,customizer",cancel,Sprite Customizer,https://github.com/Foxcapades/renpy-sprite-customizer,""
"sprite,auto",cancel,Sprite Face Changer,https://klast-halc.itch.io/sprite-face-changer,""
"syntax,dialogue",later,Subscript/superscript tags,https://gist.github.com/methanoliver/fb2ef18de4c23fadbb23b13fa3d10d48,""
map,cache,Tiled Map Editor,https://github.com/mapeditor/tiled,""
"menu,timing",later,Timed Choice Menus,https://patreon.renpy.org/timed-choice-menus.html,""
"audio,animation",cache,Timing animations to your musics tempo,https://sleepyagents.blogspot.com/2016/09/bpm-in-renpy-timing-animations-to-your.html,""
"syntax,scene",later,Title Screens,https://patreon.renpy.org/title-screens.html,""
"start-menu,background",cancel,Title screen,https://albireogames.tumblr.com/post/684623598192902144/,""
"translate,bilingual",cancel,Translation Tools,https://github.com/Gouvernathor/renpy-TranslationTools,""
"start-menu,background",later,Tutorial Conditional Main Menu Background,https://github.com/jbondguy007/Renpy-tutorial-conditional-main-menu-background,""
"animation,move",later,Tutorial: How to do a cloud animation with RenPy,https://traumendes-madchen.com/blog/?p=1395,""
"dialogue,gui-editor",cancel,Twine to Ren'Py,https://ludowoods.itch.io/twine-to-renpy-tool,""
nvl,later,Two-column NVL mode,https://gist.github.com/methanoliver/cb6ae08d432d9395cff65975733599ab,""
"decompile,decompile",cache,Unrpyc,https://github.com/CensoredUsername/unrpyc,""
linter,cache,VNProofer,https://github.com/devorbitus/vnproofer,""
start-menu,later,Visual;Conference,https://patreon.renpy.org/dev-2020-01.html#visual-conference,""
translate,later,Weblate-based Translation File Management for Ren'Py Projects,https://github.com/SadCrabCom/community_tl,""
"dialogue,tooltip",extra,Word Description,https://github.com/valery-iwanofu/renpy-word-description,""
"cursor,prop",cancel,X-ray effect: Creator-Defined Displayable,https://lemmasoft.renai.us/forums/viewtopic.php?f=51&t=62128,""
"ads,yandex-ads",later,Yandex Mobile Ads в Ren'Py игре,https://github.com/valery-iwanofu/rapt-yandex-ads,""
start-menu,cache,button Continue game”,https://lemmasoft.renai.us/forums/viewtopic.php?f=51&t=48154#p477769,""
"translate,bilingual",cancel,community_tl,https://github.com/SadCrabCom/community_tl,""
"dialogue,gui-editor",cancel,draft 3 to Ren'Py 3 converter,https://github.com/SqFKYo/articy3_renpy3,""
"tool,version",later,renkit,https://github.com/kobaltcore/renkit,""
background,cancel,renpy-panorama,https://github.com/arsenic-rp/renpy-panorama,""
"packager,flatpak",later,renpy2flatpak,https://github.com/dcbaker/renpy2flatpak,""
"formatter,python-block",cache,renpyfmt,https://github.com/kobaltcore/renpyfmt,""
"decompile,decompile",cache,rpycdec,https://github.com/cnfatal/rpycdec,""
